IMG;BENE_CULTURALE;TITOLO;SOGGETTO;TIPO_SCHEDA;CODICE_UNIVOCO;LOCALIZZAZIONE;CONTENITORE;DATAZIONE;AMBITO_CULTURALE;AUTORE;MATERIA_TECNICA;MISURE;CONDIZIONE_GIURIDICA;DATI_ANALITICI;ISCRIZIONE;NOTIZIE_STORICO-CRITICHE;ALTRA_LOCALIZZAZIONE;REPERIMENTO;ALTRE_ATTRIBUZIONI;COMMITTENZA;DATI_CATASTALI;GEOREFERENZIAZIONE;BIBLIOGRAFIA;DEFINIZIONE;DENOMINAZIONE;CLASSIFICAZIONE;REGIONE;PROVINCIA;COMUNE;LOCALITA;TOPONIMO;DIOCESI;INDIRIZZO;PROVVEDIMENTI_TUTELA;INVENTARIO;STIMA;RAPPORTO;ALTRI_CODICI;ENTE_SCHEDATORE;ENTE_COMPETENTE;AUTORI;ANNO_CREAZIONE;ANNO_MODIFICA;LAT;LON
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763597_SA%20AN%20164561.jpg;"spillone";"";"";"RA_2.00";"11 00070236";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo recente(?) [analisi stilistica]";"subappenninico";"";"bronzo; fusione piena a forma chiusa";"cm., largh. 0.25, lungh. 7.2, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"spillone";"";"oggetti di ornamento";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763690_SA%20AN%20164575.jpg;"manico di lesina";"";"";"RA_2.00";"11 00070267";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale (?) [analisi stilistica]";"subappenninico";"";"osso; levigatura";"cm., largh. 1.1, lungh. 3.2, sp. 0.8";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Cerchielli sul gambo; a incisione.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"manico di lesina";"";"industria su osso";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763693_SA%20AN%20164597.jpg;"manico di lesina";"";"";"RA_2.00";"11 00070268";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale (?) [analisi stilistica]";"subappenninico";"";"osso; levigatura";"cm., largh. 1.3, lungh. 6.4, sp. 1.0";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Cerchielli sul gambo; ad incisione.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"manico di lesina";"";"industria su osso";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763777_SA%20AN%20164547.jpg;"ciotola carenata";"";"";"RA_2.00";"11 00070295";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale [analisi stilistica]";"subappenninico";"";"impasto semidepurato; lisciatura a stecca";"cm., alt. 9.2, diam. 22.0, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"ciotola carenata";"";"ceramica di impasto";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763856_SA%20AN%20164624.jpg;"ciotola carenata";"";"";"RA_2.00";"11 00320575";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale [analisi stilistica]";"subappenninico(analisi stilistica)";"";"impasto; lisciatura";"cm., alt. 6.1, diam. 11.4, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"ciotola carenata";"";"ceramica di impasto";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.; Trascrizione per informatizzazione: Giangiacomi S. (2015)";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763859_SA%20AN%20569501.jpg;"tazza emisferica monoanzata";"";"";"RA_2.00";"11 00320576";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo recente [analisi stilistica]";"subappenninico(analisi stilistica)";"";"ceramica di impasto; lisciatura";"cm., alt. 6.3, diam. 10.4, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"tazza emisferica monoanzata";"";"ceramica di impasto";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.; Trascrizione per informatizzazione: Giangiacomi S. (2015)";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763520_SA%20AN%20164581.jpg;"zappetta con immanicatura a cannone";"";"";"RA_2.00";"11 00070211";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo recente [analisi stilistica]";"subappenninico";"";"osso; levigatura";"cm., largh. 2.6, lungh. 8.8, ";"proprietà stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"zappetta con immanicatura a cannone";"";"industria su osso";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763600_SA%20AN%20164585.jpg;"sgorbia";"";"";"RA_2.00";"11 00070237";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo recente [analisi stilistica]";"subappenninico";"";"osso; levigatura";"cm., largh. 1.4, lungh. 5.4, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"sgorbia";"";"strumenti di lavorazione";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763603_SA%20AN%20164519.jpg;"pendaglio";"";"";"RA_2.00";"11 00070238";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale [analisi stilistica]";"subappenninico";"";"dente di cinghiale; levigatura";"cm., largh. 1.2, lungh. 19.6, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"pendaglio";"";"oggetto di ornamento";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763696_SA%20AN%20164599.jpg;"manico di lesina";"";"";"RA_2.00";"11 00070269";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale [analisi stilistica]";"subappenninico";"";"osso; levigatura";"cm., largh. 2.1, lungh. 7.2, sp. 0.8";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Cerchielli concentrici sul gambo; a incisione.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"manico di lesina";"";"industria su osso";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763780_SA%20AN%20164548.jpg;"ciotola carenata";"";"";"RA_2.00";"11 00070296";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale [analisi stilistica]";"subappenninico";"";"impasto; lisciatura a stecca";"cm., alt. 10.1, diam. 22.0, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"ciotola carenata";"";"ceramica di impasto";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763523_SA%20AN%20164525.jpg;"ciotola carenata";"";"";"RA_2.00";"11 00070212";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo recente [analisi stilistica]";"subappenninico";"";"impasto semidepurato; lisciatura a stecca";"cm., alt. 14.0, largh. 14.8, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Ansa a nastro con foro circolare ed apici revoluti con rientranze laterali;esterno: sotto l'ansa due rombi campiti a croce, sopra la carena rettangolo campito con motivi angolari;interno: sotto l'ansa triangoli campiti con linee oblique, sull'orlo rettangoli campiti con motivi a zig zag e triangoli e linee negli spazi vuoti, sugli apici revoluti motivi semi-lunati campiti da linee e punti; decorazione a incisione.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"ciotola carenata";"";"ceramica di impasto";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763606_SA%20AN%20164590.jpg;"frammento discoidale";"";"";"RA_2.00";"11 00070239";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale (?) [analisi stilistica]";"subappenninico";"";"corno; in lavorazione";"cm., alt. 1.7, diam. 4.5, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"frammento discoidale";"";"industria su corno";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763609_SA%20AN%20164518.jpg;"manufatto discoidale";"";"";"RA_2.00";"11 00070240";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo recente [analisi stilistica]";"subappenninico";"";"corno; in lavorazione";"cm., alt. 2.1, largh. 2.0, lungh. 3.1, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"manufatto discoidale";"";"industria su corno";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763699_SA%20AN%20164595.jpg;"manico di lesina";"";"";"RA_2.00";"11 00070270";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale (?) [analisi stilistica]";"subappenninico";"";"osso; levigatura";"cm., largh. 2.0, lungh. 6.4, sp. 0.8";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Testa a clessidra; cerchielli sul gambo e sulla testa; a incisione.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"manico di lesina";"";"industria su osso";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763702_SA%20AN%20164596.jpg;"manico di lesina";"";"";"RA_2.00";"11 00070271";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale [analisi stilistica]";"subappenninico";"";"osso; levigatura";"cm., largh. 2.1, lungh. 10.3, sp. 0.9";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Testa a clessidra forata; cerchielli sul gambo e sulla testa; a incisione.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"manico di lesina";"";"industria su osso";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763783_SA%20AN%20164619.jpg;"ciotola carenata";"";"";"RA_2.00";"11 00070297";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale [analisi stilistica]";"subappenninico";"";"impasto semidepurato; lisciatura a stecca";"cm., alt. 5.4, largh. 7.6, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Sopra la carena: due file di cuppelle; sotto la carena: brevi solcatura verticali; sulla carena: presa a linguetta.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"ciotola carenata";"";"ceramica di impasto";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763786_SA%20AN%20164621.jpg;"olla";"";"";"RA_2.00";"11 00070298";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale [analisi stilistica]";"subappenninico";"";"impasto semidepurato; lisciatura a stecca";"cm., alt. 7.2, largh. 7.7, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"File orizzontali di cuppelle alternate a solcature orizzontali, sovrastanti solcature verticali.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"olla";"";"ceramica di impasto";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763528_SA%20AN%20164578.jpg;"tazza";"";"";"RA_2.00";"11 00070213";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo recente [analisi stilistica]";"subappenninico";"";"impasto; lisciatura a stecca";"cm., alt. 8.1, largh. 7.3, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Ansa pizzuta leggermente obliqua;interno: sull`orlo motivo a zig zag, a excisione;esterno: sul corpo motivo nastriforme a spirale campito da punti; a incisione.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"tazza";"";"ceramica di impasto";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763612_SA%20AN%20164600.jpg;"manico appuntito";"";"";"RA_2.00";"11 00070241";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo recente [analisi stilistica]";"subappenninico";"";"corno; in lavorazione";"cm., largh. 1.6, lungh. 6.1, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"manico appuntito";"";"industria su corno";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763615_SA%20AN%20164603.jpg;"manico appuntito";"";"";"RA_2.00";"11 00070242";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo recente [analisi stilistica]";"subappenninico";"";"corno; levigatura";"cm., largh. 0.9, lungh. 4.1, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"manico appuntito";"";"industria su corno";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763706_SA%20AN%20164598.jpg;"manico di lesina";"";"";"RA_2.00";"11 00070272";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale (?) [analisi stilistica]";"subappenninico";"";"osso; levigatura";"cm., largh. 2.0, lungh. 11.5, sp. 0.9";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"Testa a clessidra; cerchielli sul gambo e sulla testa; a incisione.";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"manico di lesina";"";"industria su osso";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1031788/ICCD11763789_SA%20AN%20164616.jpg;"ansa a tortiglione";"";"";"RA_2.00";"11 00070299";"MC, Cingoli, Cingolip.za Vittorio Emanuele";"palazzo, comunale, Palazzo Municipale, p.za Vittorio Emanuele, Museo Archeologico Statale di Cingoli";"età del bronzo finale [analisi stilistica]";"subappenninico";"";"impasto semidepurato";"cm., alt. 8.6, largh. 4.8, ";"proprietà Stato, Ministero per i Beni e le Attività Culturali";"";"";"";"reperimento: MC, Cingoli, Moscosi, Piano di Fonte Marcosa";"";"";"";"";"";"";"ansa a tortiglione";"";"ceramica di impasto";"";"MC";"Cingoli";"Cingoli";"";"";"p.za Vittorio Emanuele";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Morrone V.; Funzionario responsabile: Silvestrini M.";"1995";"";43.373923;13.216147
